draw,peer_reaction_mean_car_pct,peer_drift_mean_car_pct
693,4.095000000000001,26.879999999999995
694,-5.7475000000000005,23.842499999999998
695,1.5799999999999992,30.455
696,7.065,25.4525
697,-0.4749999999999994,0.21999999999999886
698,-9.602500000000001,5.684999999999996
699,0.19249999999999856,7.825000000000001
700,11.487499999999999,18.8825
701,8.0725,21.2875
702,-10.4,-3.6600000000000006
703,-7.7475000000000005,3.8599999999999985
704,3.5025,-7.507500000000003
705,-7.325000000000001,0.6449999999999978
706,6.0125,16.4375
707,2.7799999999999994,25.029999999999998
708,14.7625,29.999999999999996
709,-1.245,0.3999999999999986
710,2.432499999999999,-4.172500000000003
711,0.18249999999999922,24.775000000000002
712,-0.13750000000000062,24.294999999999998
713,3.1350000000000007,-18.425
714,10.774999999999999,11.759999999999998
715,3.245000000000001,11.317499999999999
716,6.747499999999999,0.8625000000000025
717,3.954999999999999,19.987499999999997
718,-7.085000000000001,1.189999999999996
719,1.8924999999999996,8.5375
720,-4.385000000000001,31.750000000000004
721,2.3174999999999986,2.96
722,-3.8074999999999997,1.6149999999999967
723,4.882500000000001,-5.002500000000002
724,18.395,13.352499999999997
725,-12.325000000000001,3.5100000000000033
726,6.557499999999999,32.2175
727,-2.1600000000000006,5.7675
728,0.984999999999999,31.0875
729,3.9325000000000006,31.7575
730,6.307499999999999,19.8675
731,9.61,-3.3275000000000006
732,3.007500000000001,13.82
733,4.875,19.2925
734,-2.2399999999999998,13.569999999999999
735,0.6774999999999993,12.96
736,-4.2775,6.035000000000004
737,-0.9824999999999992,21.395
738,1.9474999999999998,16.5225
739,13.665,-9.752499999999998
740,4.1075,39.042500000000004
741,-2.2125,-3.2525000000000044
742,-5.4975000000000005,-3.7225000000000033
743,3.0124999999999993,16.294999999999998
744,-12.3475,14.6025
745,1.5624999999999991,0.21749999999999559
746,-2.8975,31.207499999999996
747,-0.044999999999999984,18.6425
748,0.02999999999999936,12.96
749,-3.375,9.99
750,1.7574999999999998,5.467499999999998
751,-3.4450000000000016,8.344999999999999
752,2.7099999999999986,6.47
753,2.6599999999999997,12.2775
754,-0.050000000000000266,15.047499999999998
755,3.525,-2.582499999999998
756,-0.22500000000000098,23.875
757,8.755,-1.9125
758,0.4325000000000001,17.447499999999998
759,1.794999999999999,12.289999999999997
760,5.829999999999999,15.239999999999997
761,8.1425,11.864999999999997
762,19.5675,8.5175
763,0.9249999999999996,22.3825
764,5.830000000000001,-11.069999999999999
765,0.6200000000000001,19.439999999999998
766,-4.482500000000001,12.100000000000001
767,8.399999999999999,4.427499999999998
768,0.4674999999999998,21.5525
769,4.8225,29.495
770,5.0275,2.8649999999999984
771,10.245000000000001,4.989999999999999
772,-1.2475000000000005,15.35
773,3.4324999999999988,39.637499999999996
774,3.195,12.422499999999996
775,-4.655,-2.542500000000002
776,1.2174999999999998,-12.169999999999998
777,-13.139999999999999,-3.192499999999999
778,2.8225,13.707499999999998
779,-7.532500000000001,-8.425000000000004
780,-1.1750000000000007,30.1
781,3.129999999999999,11.134999999999998
782,-3.2174999999999994,21.7775
783,-6.1825,30.9075
784,13.679999999999998,-1.182500000000001
785,5.964999999999999,30.4225
786,1.6275000000000002,15.194999999999999
787,-4.120000000000001,16.64
788,2.8075,10.8725
789,2.437499999999999,15.58
